entry_month,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
2026-05,8.0,-2.15,1.03,-3.18,25.0,0.3238993710691824,-0.26875,0.515,-0.53,0.78,-0.76,2.0,6.0
